,analysis_group,rf_prob_unmed,rf_prob_control,rf_dist_to_control,rf_dist_to_unmed,rf_relative_position,lr_prob_unmed,lr_prob_control,lr_dist_to_control,lr_dist_to_unmed,lr_relative_position,xgb_prob_unmed,xgb_prob_control,xgb_dist_to_control,xgb_dist_to_unmed,xgb_relative_position
663,0,0.13412822903795119,0.8658717709620488,0.0012518259495549189,0.47723312422721265,0.0026162284709110592,2.3941955421548876e-06,0.9999976058044578,0.3074314273735571,0.6936300995405066,-0.7960447550183649,0.004040134,0.9959599,0.008294326,0.98037964,-0.008532508
664,0,0.11165540223851034,0.8883445977614897,0.02122100084988593,0.4997059510266535,-0.044350404003399096,0.005286280682558737,0.9947137193174412,0.3021475408865405,0.68834621305349,-0.7823629718641948,0.00280362,0.9971964,0.00953084,0.98161614,-0.009804531
665,0,0.17317083303161354,0.8268291669683865,0.040294429943217275,0.4381905202335503,0.08421253359866644,0.3901894261734134,0.6098105738265867,0.08275560460431414,0.30344306756263534,0.2142824679846123,0.013989228,0.9860108,0.0016547674,0.97043055,0.0017022863
667,0,0.1699612366935592,0.8300387633064408,0.03708483360516293,0.4414001165716046,0.0775047022721668,0.029636767758365476,0.9703632322416346,0.2777970538107338,0.6639957259776833,-0.7193112608389424,0.02586017,0.9741398,0.0135257095,0.9585596,0.013914118
668,0,0.09255637284291414,0.9074436271570858,0.04032003024548213,0.5188049804222497,-0.0842660364356008,0.6803754541162114,0.31962454588378864,0.3729416325471121,0.013257039619837374,0.9656730056956112,0.0022706524,0.99772936,0.010063808,0.9821491,-0.010352803
669,0,0.1896563053948724,0.8103436946051276,0.05677990230647614,0.4217050478702914,0.11866601506588627,0.6331756755244302,0.3668243244755698,0.32574185395533095,0.060456818211618524,0.8434566906395687,0.024010908,0.9759891,0.0116764475,0.96040887,0.0120117515
670,0,0.13057324550995147,0.8694267544900485,0.002303157578444792,0.48078810775521236,-0.004813437867991318,0.22576165418654243,0.7742383458134576,0.08167216738255684,0.4678708395495063,-0.21147707972245655,0.005989603,0.9940104,0.006344857,0.97843015,-0.006527058
671,0,0.12293303117336557,0.8770669688266344,0.009943371915030697,0.48842832209179826,-0.020780950187372242,0.10671261438966331,0.8932873856103367,0.20072120717943595,0.5869198793463855,-0.5197356222205404,0.0039006951,0.9960993,0.008433765,0.98051906,-0.0086759515
672,0,0.22329667508595905,0.7767033249140409,0.09042027199756278,0.38806467817920476,0.1889720292438846,0.19930727410064486,0.8006927258993551,0.1081265474684544,0.4943252196354039,-0.27997648687334814,0.013690746,0.98630923,0.001356286,0.970729,0.0013952336
673,0,0.08569892086349688,0.9143010791365032,0.047177482224899384,0.525662432401667,-0.09859763030680593,0.09682126338510096,0.903178736614899,0.21061255818399832,0.5968112303509477,-0.5453477014880901,0.001869108,0.9981309,0.010465353,0.9825507,-0.010765879
675,0,0.06545624123632353,0.9345437587636765,0.06742016185207274,0.5459051120288403,-0.14090341154338415,0.1284453687376511,0.8715546312623489,0.17898845283144815,0.5651871249983976,-0.463462113494977,0.003916959,0.996083,0.008417502,0.9805028,-0.008659221
676,0,0.1777569274599446,0.8222430725400554,0.044880524371548325,0.43360442580521924,0.093797149429607,0.003757207464317737,0.9962427925356823,0.30367661410478153,0.689875286271731,-0.7863222636185176,0.017867925,0.9821321,0.0055334643,0.96655184,0.005692365
677,0,0.09867023338773694,0.901329766612263,0.03420616970065933,0.5126911198774269,-0.07148849653060663,0.000360243915540277,0.9996397560844598,0.30707357765355897,0.6932722498205085,-0.7951181601184129,0.007264538,0.99273545,0.005069922,0.9771552,-0.0052155117
678,0,0.037563108049911496,0.9624368919500885,0.09531329503848476,0.5737982452152524,-0.19919810435683086,0.09801791832369182,0.9019820816763082,0.20941590324540743,0.595614575412357,-0.542249153966224,0.0022169424,0.99778306,0.010117518,0.9822028,-0.010408056
680,0,0.122278215758765,0.877721784241235,0.010598187329631262,0.4890831375063988,-0.02214946849575092,0.04144089911500586,0.9585591008849942,0.2659929224540934,0.6521915946210429,-0.6887463412590594,0.009058055,0.99094194,0.0032764059,0.9753617,-0.0033704923
684,0,0.09775202686995767,0.9022479731300423,0.0351243762184386,0.5136093263952062,-0.07340748377866961,0.6295656468682528,0.3704343531317472,0.3221318252991535,0.06406684686779596,0.8341090959523015,0.0059668836,0.9940331,0.006367577,0.97845286,-0.00655043
690,0,0.17069635237603478,0.8293036476239652,0.037819949287638516,0.4406650008891291,0.0790410425106717,0.09343303090765846,0.9065669690923416,0.2140007906614408,0.6001994628283903,-0.5541209902682694,0.014705692,0.9852943,0.002371232,0.96971405,0.002439325
692,0,0.20008357382671538,0.7999164261732846,0.06720717073831911,0.41127777943844845,0.14045827504812983,0.6457018837626056,0.3542981162373944,0.33826806219350636,0.04793060997344312,0.8758913133892826,0.02448147,0.9755185,0.012147009,0.9599383,0.012495827
693,0,0.21749260272307816,0.7825073972769219,0.0846161996346819,0.3938687505420857,0.17684192492035952,0.5430441811572604,0.4569558188427396,0.23561035958816112,0.15058831257878835,0.6100755299498009,0.0314026,0.9685974,0.019068139,0.9530172,0.019615706
695,0,0.09932769997612391,0.9006723000238761,0.03354870311227236,0.5120336532890399,-0.07011443745488422,0.17392334533895742,0.8260766546610425,0.13351047623014184,0.5197091483970913,-0.34570413067714206,0.005202846,0.99479717,0.0071316143,0.97921693,-0.007336408
696,0,0.09142767547385823,0.9085723245261418,0.041448727614538036,0.5199336777913056,-0.0866249348056309,0.3031568092638147,0.6968431907361853,0.004277012305284544,0.390475684472234,-0.01107464269953688,0.00483084,0.99516916,0.0075036203,0.9795889,-0.0077190967
697,0,0.15756381690657326,0.8424361830934267,0.02468741381817699,0.45379753635859055,0.05159496408206083,0.2885489721072293,0.7114510278927707,0.018884849461869968,0.40508352162881944,-0.04889931225270048,0.032168616,0.9678314,0.019834155,0.95225114,0.020403719
698,0,0.19371701995638704,0.806282980043613,0.06084061686799078,0.4176443333087768,0.12715262380878295,0.85777401475088,0.14222598524912,0.5503401931817807,0.16414152101483126,1.4250183463703745,0.02657276,0.97342724,0.0142383,0.957847,0.014647171
699,0,0.09193534359850009,0.9080646564014999,0.04094105948989618,0.5194260096666637,-0.08556394401698789,0.18375115598925845,0.8162488440107416,0.12368266557984081,0.5098813377467903,-0.32025657904482424,0.006565814,0.9934342,0.0057686465,0.97785395,-0.005934301
703,0,0.08298870495076498,0.9170112950492351,0.04988769813763129,0.5283726483143989,-0.10426179155520186,0.6313757330225861,0.3686242669774139,0.32394191145348683,0.062256760713462644,0.83879602598284,0.008163458,0.99183655,0.0041710027,0.9762563,-0.0042907787
704,0,0.07022885060190738,0.9297711493980926,0.06264755248648889,0.5411325026632564,-0.13092899256987056,0.031076814600890894,0.9689231853991092,0.27635700696820836,0.6625556791351579,-0.7155824887164351,0.0035438738,0.99645615,0.008790586,0.9808759,-0.009043019
705,0,0.11909308821586284,0.8809069117841372,0.013783314872533425,0.492268265049301,-0.028806161755853408,0.2141283931041905,0.7858716068958095,0.09330542846490877,0.4795041006318582,-0.24159955792021431,0.008126468,0.9918735,0.004207992,0.97629327,-0.00432883
706,0,0.08512910999275361,0.9148708900072464,0.04774729309564266,0.5262322432724102,-0.09978849507806523,0.16424408202692886,0.8357559179730711,0.1431897395421704,0.5293884117091199,-0.3707670426175651,0.0054601007,0.9945399,0.0068743597,0.9789597,-0.007071766
710,0,0.19032438276907773,0.8096756172309223,0.057447979680681466,0.4210369704960861,0.1200622499400626,0.19482239783071498,0.805177602169285,0.11261142373838429,0.49881009590533376,-0.2915893602288296,0.018536476,0.98146355,0.006202016,0.9658833,0.006380115
711,0,0.08893226013466712,0.9110677398653328,0.04394414295372914,0.5224290931304967,-0.09184017791467584,0.47597289173956703,0.524027108260433,0.16853907017046776,0.2176596019964817,0.4364051000610643,0.0035947843,0.99640524,0.008739676,0.980825,-0.008990647
715,0,0.13472188861105014,0.8652781113889498,0.0018454855226538724,0.47663946465411366,0.003856935358096616,0.06348772229753795,0.936512277702462,0.2439460992715613,0.6301447714385108,-0.6316596012689191,0.004554254,0.9954457,0.0077802064,0.9798655,-0.008003625
717,0,0.13074484449183932,0.8692551555081607,0.0021315585965569483,0.4806165087733245,-0.00445480802639557,0.8297283986623536,0.1702716013376464,0.5222945770932543,0.13609590492630486,1.3523986868278823,0.01307775,0.98692226,0.0007432895,0.971342,0.000764634
718,0,0.11640439827657639,0.8835956017234237,0.016472004811819874,0.49495695498858744,-0.03442533522890237,0.04284109723152655,0.9571589027684735,0.2645927243375727,0.6507913965045222,-0.6851207510708172,0.006606058,0.99339396,0.005728402,0.9778137,-0.0058929008
719,0,0.11235249253328217,0.8876475074667178,0.0205239105551141,0.49900886073188166,-0.04289353415929156,0.10260598507918657,0.8973940149208134,0.2048278364899127,0.5910265086568621,-0.5303690852706191,0.0146170575,0.9853829,0.0022825971,0.9698027,0.002348145
720,0,0.16263077596040293,0.8373692240395971,0.029754372872006662,0.4487305773047609,0.062184553267588566,0.8784375820895924,0.12156241791040756,0.5710037605204932,0.1848050883535437,1.4785233654911545,0.030721754,0.9692782,0.018387293,0.95369804,0.018915309
722,0,0.1529893288742157,0.8470106711257843,0.02011292578581944,0.45837202439094815,0.042034604804997704,0.005841650275945696,0.9941583497240543,0.3015921712931536,0.687790843460103,-0.780924930686397,0.012771591,0.9872284,0.00043713022,0.97164816,0.000449683
723,0,0.2756738597906799,0.7243261402093202,0.1427974567022836,0.33568749347448396,0.29843667319009654,0.20546870764607555,0.7945312923539245,0.10196511392302371,0.4881637860899732,-0.2640224352686156,0.038161915,0.96183807,0.025827454,0.9462578,0.026569124
729,0,0.13825820689799861,0.8617417931020014,0.005381803809602348,0.4731031463671652,0.011247592651794248,0.20001653922297258,0.7999834607770274,0.10741728234612669,0.49361595451307616,-0.2781399577150575,0.014401491,0.9855985,0.0020670304,0.97001827,0.0021263878
730,0,0.10576997081904414,0.8942300291809558,0.027106432269352124,0.5055913824461197,-0.0566505430512248,0.29124910275312876,0.7087508972468712,0.0161847188159705,0.40238339098292,-0.04190775365735598,0.0344383,0.9655617,0.02210384,0.94998145,0.022738582
731,0,0.09233688451865447,0.9076631154813455,0.04053951856974179,0.5190244687465093,-0.08472475164530296,0.1528814038217986,0.8471185961782014,0.15455241774730066,0.5407510899142501,-0.4001888895166614,0.0052687163,0.9947313,0.007065744,0.97915107,-0.0072686463
736,0,0.13574846772131732,0.8642515322786827,0.0028720646329210564,0.4756128855438465,0.006002413726617785,0.2618913319988236,0.7381086680011764,0.04554248957027568,0.43174116173722515,-0.11792502888406659,0.0040662508,0.9959338,0.008268209,0.98035353,-0.0085056415
737,0,0.10864576567636165,0.8913542343236384,0.024230637412034614,0.5027155875888022,-0.05064033341713892,0.6975750668431374,0.3024249331568626,0.39014124527403815,0.003942573107088676,1.010208665620125,0.015774468,0.9842255,0.0034400076,0.9686453,0.0035387918
739,0,0.09582008559590298,0.9041799144040971,0.03705631749249329,0.5155412676692609,-0.07744510559590956,0.20337856245373648,0.7966214375462635,0.10405525911536279,0.49025393128231226,-0.2694345336080825,0.0078608375,0.99213916,0.004473623,0.9765589,-0.004602089
741,0,0.10267276674024921,0.8973272332597508,0.03020363634814706,0.5086885865249147,-0.0631234824355267,0.2837709391484721,0.7162290608515278,0.02366288242062714,0.4098615545875766,-0.06127126819948758,0.007276622,0.9927234,0.0050578383,0.97714317,-0.005203081
743,0,0.07947871375236143,0.9205212862476386,0.05339768933603484,0.5318826395128025,-0.11159742707959369,0.10095005827178842,0.8990499417282116,0.20648376329731083,0.5926824354642604,-0.5346568442059535,0.000942071,0.99905795,0.011392389,0.9834777,-0.011719537
744,0,0.08932520248905737,0.9106747975109426,0.043551200599338896,0.5220361507761064,-0.0910189559426053,0.2031825007150553,0.7968174992849447,0.10425132085404396,0.49044999302099346,-0.26994220427815774,0.0061782137,0.9938218,0.0061562466,0.97824156,-0.006333031
746,0,0.11175239358425419,0.8882476064157458,0.021124009504142074,0.4996089596809096,-0.04414769889071368,0.2554409374246867,0.7445590625753133,0.051992884144412554,0.43819155631136203,-0.13462729908593937,0.015778746,0.9842213,0.003444286,0.96864104,0.0035431932
747,0,0.10037855381355643,0.8996214461864436,0.03249784927483984,0.5109827994516074,-0.06791822660845258,0.30765717858258607,0.6923428214174139,0.00022335701348680237,0.3859753151534627,0.0005783474402787371,0.010163607,0.9898364,0.0021708533,0.97425616,-0.0022331923
748,0,0.12210442846623354,0.8778955715337664,0.010771974622162728,0.4892569247989303,-0.02251267175317263,0.34877683346055904,0.651223166539441,0.04134301189145978,0.3448556602754897,0.10705114976052442,0.009879972,0.99012005,0.0024544885,0.9745398,-0.0025249724
749,0,0.184225966030471,0.815774033969529,0.05134956294207474,0.4271353872346928,0.10731698650731768,0.15792435211344388,0.8420756478865561,0.14950946945565538,0.5357081416226048,-0.38713097747530334,0.019323409,0.9806766,0.006988948,0.96509635,0.007189645
750,0,0.18613187939898626,0.8138681206010138,0.053255476310589994,0.4252294738661776,0.11130021182675803,0.1919105446176486,0.8080894553823514,0.11552327695145068,0.5017219491184002,-0.2991291407172711,0.023462828,0.97653717,0.011128368,0.96095693,0.0114479335
752,0,0.1119061008705914,0.8880938991294086,0.020970302217804868,0.49945525239457245,-0.04382646143845856,0.5060124422434373,0.49398755775656267,0.19857862067433807,0.1876200514926114,0.5141877354474557,0.024970833,0.9750292,0.012636373,0.95944893,0.012999243
755,0,0.24662657766624968,0.7533734223337503,0.11375017457785341,0.36473477559891415,0.23772989001186032,0.06483024067705068,0.9351697593229493,0.2426035808920486,0.6288022530589981,-0.6281833635802189,0.013345401,0.9866546,0.0010109404,0.97107434,0.0010399709
757,0,0.17036845124506925,0.8296315487549307,0.03749204815667298,0.44099290202009456,0.07835575213561519,0.29133881317761084,0.7086611868223891,0.01609500839148842,0.4022936805584379,-0.0416754627901225,0.010985217,0.9890148,0.0013492433,0.97343457,-0.0013879887
759,0,0.17117388439569578,0.8288261156043042,0.038297481307299513,0.440187468869468,0.08003905095270228,0.18241976423902007,0.8175802357609799,0.1250140573300792,0.5112127294970287,-0.3237040060977656,0.015344484,0.9846555,0.0030100234,0.96907526,0.0030964601
761,0,0.13163909383320782,0.8683609061667922,0.0012373092551884457,0.479722259431956,-0.002585889597429019,0.7811521752618052,0.21884782473819475,0.473718353692706,0.08751968152575651,1.2266182869938058,0.005683053,0.99431694,0.0066514076,0.9787367,-0.0068424116
763,0,0.11596795452466514,0.8840320454753349,0.016908448563731124,0.4953933987404987,-0.035337472071973436,0.04476171642179013,0.9552382835782098,0.26267210514730915,0.6488707773142586,-0.6801476133345141,0.0032492948,0.9967507,0.009085165,0.9811705,-0.009346058
764,0,0.17586412537284896,0.824135874627151,0.04298772228445269,0.4354972278923149,0.08984132576912117,0.17654521438660498,0.823454785613395,0.1308886071824943,0.5170872793494438,-0.33891521803553115,0.02220864,0.97779137,0.00987418,0.96221113,0.01015773
766,0,0.19082565730752282,0.8091743426924771,0.057949254219126556,0.420535695957641,0.1211098785817992,0.8355695299030371,0.16443047009696288,0.5281357083339379,0.14193703616698838,1.367523366588973,0.029112125,0.9708879,0.016777664,0.95530766,0.017259456
767,0,0.18239429148611483,0.8176057085138851,0.04951788839771856,0.428967061779049,0.10348891512559608,0.8704706937642221,0.12952930623577785,0.5630368721951229,0.1768382000281734,1.4578943760628162,0.017670417,0.9823296,0.005335957,0.96674937,0.005489186
769,0,0.1042787859410035,0.8957212140589965,0.02859761714739277,0.5070825673241603,-0.05976701490157193,0.09480293461947106,0.9051970653805289,0.2126308869496282,0.5988295591165776,-0.5505738426198167,0.011689136,0.9883109,0.0006453246,0.97273064,-0.0006638559
770,0,0.20636341653214385,0.7936365834678561,0.07348701344374758,0.40499793673302,0.153582706032027,0.14304339334739793,0.8569566066526021,0.16439042822170133,0.5505891003886508,-0.42566285197023446,0.005687131,0.9943129,0.0066473293,0.97873265,-0.006838216
772,0,0.08019495538425524,0.9198050446157447,0.05268144770414103,0.5311663978809086,-0.11010053228357303,0.09435323183797853,0.9056467681620215,0.21308058973112073,0.5992792618980702,-0.5517382764045556,0.008090607,0.9919094,0.0042438535,0.97632915,-0.0043657213
775,0,0.11570329608933978,0.8842967039106602,0.017173106999056484,0.49565805717582406,-0.03589058964699348,0.3950744104056675,0.6049255895943325,0.08764058883656822,0.29855808333038125,0.22693135723336239,0.021135893,0.97886413,0.008801432,0.9632839,0.009054177
777,0,0.13600729337560682,0.8639927066243932,0.003130890287210558,0.47535405988955703,0.006543341198200503,0.6748546580280618,0.32514534197193823,0.3674208364589625,0.018777835707986967,0.9513777828322788,0.033732094,0.9662679,0.021397633,0.95068765,0.022012094
778,0,0.14400596117736292,0.855994038822637,0.011129558088966651,0.4673553920878009,0.02325999612914688,0.6471720907969137,0.35282790920308627,0.33973826922781447,0.046460402939135004,0.8796981805285683,0.0045730807,0.9954269,0.0077613797,0.97984666,-0.007984258
779,0,0.17501651763975132,0.8249834823602487,0.04214011455135505,0.4363448356254125,0.08806988503146683,0.6352555059494689,0.3647444940505311,0.3278216843803696,0.05837698778657985,0.8488420805306547,0.047347028,0.952653,0.035012566,0.93707275,0.036018
784,0,0.1282730117551093,0.8717269882448907,0.004603391333286966,0.48308834151005453,-0.009620765149638095,1.5461265472037958e-05,0.999984538734528,0.30741836030362724,0.6936170324705767,-0.7960109199203399,0.0034824628,0.99651754,0.008851998,0.9809373,-0.009106195
785,0,0.08070947427255108,0.919290525727449,0.052166928815845184,0.5306518789926128,-0.10902522387919006,0.6255964715985816,0.37440352840141844,0.3181626500294823,0.06803602213746718,0.8238315482657694,0.004775322,0.99522465,0.0075591384,0.9796444,-0.0077762087
786,0,0.16429548822249626,0.8357045117775037,0.031419085134099994,0.44706586504266754,0.06566368518485854,0.7227265073822026,0.27727349261779743,0.4152926858131033,0.029094013646153827,1.07533431817077,0.016109161,0.98389083,0.0037747007,0.9683106,0.0038830962
787,0,0.08218024786493927,0.9178197521350607,0.050696155223456996,0.5291811054002246,-0.10595141018485163,0.2286168956695782,0.7713831043304218,0.07881692589952105,0.4650155980664705,-0.20408388629945717,0.005396768,0.9946032,0.0069376924,0.979023,-0.007136917
788,0,0.11826331778496633,0.8817366822150337,0.014613085303429932,0.4930980354801975,-0.03054032378245417,0.02146999906915866,0.9785300009308413,0.2859638224999406,0.67216249466689,-0.7404578086594807,0.006320642,0.99367934,0.0060138186,0.9780991,-0.006186513
789,0,0.11820743825472489,0.8817925617452751,0.014668964833671375,0.4931539150104389,-0.030657108083027882,0.5311846438061277,0.46881535619387227,0.22375082223702847,0.162447849929921,0.5793671453647656,0.006892575,0.99310744,0.0054418854,0.9775272,-0.0055981562
790,0,0.13415230781135826,0.8658476921886418,0.0012759047229619902,0.4772090454538056,0.0026665514192047847,0.9106914374793328,0.08930856252066721,0.6032576159102335,0.21705894374328405,1.5620395909840203,0.030183729,0.96981627,0.017849268,0.95423603,0.018361833
792,0,0.15499973443106013,0.8450002655689399,0.022123331342663866,0.4563616188341037,0.04623621147225383,0.11031980696539971,0.8896801930346003,0.19711401460369954,0.5833126867706491,-0.5103953711122272,0.006522577,0.9934774,0.0058118836,0.97789717,-0.0059787794
795,0,0.0689369136923269,0.9310630863076731,0.06393948939606936,0.5424244395728369,-0.13362905013511517,0.14045832349955087,0.8595416765004491,0.1669754980695484,0.5531741702364978,-0.4323564789403696,0.005517902,0.9944821,0.0068165585,0.97890186,-0.007012305
798,0,0.17255143709073498,0.827448562909265,0.03967503400233871,0.4388099161744289,0.08291803950716002,0.6474132396326849,0.35258676036731507,0.33997941806358567,0.046219254103363805,0.8803225970611734,0.01750394,0.9824961,0.005169479,0.96691585,0.0053179273
799,0,0.13128302597825275,0.8687169740217473,0.0015933771101435124,0.4800783272869111,-0.0033300464508964557,0.4079864001949233,0.5920135998050766,0.10055257862582406,0.2856460935411254,0.2603648999144054,0.0047904337,0.9952096,0.0075440267,0.97962934,-0.0077606635
801,0,0.0976651250797336,0.9023348749202664,0.035211278008662666,0.5136962281854303,-0.07358910242768242,0.5721966309417313,0.42780336905826866,0.2647628093726321,0.1214358627943174,0.6855611592009255,0.013442305,0.9865577,0.0011078445,0.9709775,0.0011396577
802,0,0.16388616281925894,0.8361138371807411,0.031009759730862674,0.4474751904459049,0.06480822378928884,0.09642077202778246,0.9035792279722176,0.2110130495413168,0.5972117217082663,-0.546384710121681,0.019775266,0.9802247,0.0074408054,0.9646445,0.007654478
803,0,0.11836569329006799,0.881634306709932,0.014510709798328275,0.49299565997509587,-0.03032636615418637,0.8744972438224449,0.12550275617755513,0.5670634222533456,0.18086475008639613,1.4683204866333934,0.009919152,0.99008083,0.0024153087,0.9745006,-0.0024846676
804,0,0.1377435723432772,0.8622564276567228,0.0048671692548809264,0.47361778092188667,0.010172042512691024,0.0877608256849853,0.9122391743150147,0.21967299588411396,0.6058716680510634,-0.5688082629894484,0.021575244,0.9784247,0.009240784,0.9628445,0.009506145
805,0,0.10837785384430307,0.8916221461556969,0.0244985492440932,0.5029834994208607,-0.051200250363240586,0.19801502421049733,0.8019849757895027,0.10941879735860194,0.4956174695255514,-0.2833225623088144,0.0030702136,0.99692976,0.009264247,0.9813495,-0.009530282
806,0,0.12352043400790766,0.8764795659920923,0.009355969080488608,0.48784091925725614,-0.01955331944511988,0.3345178397152294,0.6654821602847706,0.02708401814613015,0.3591146540208193,0.07012975470413328,0.0054637864,0.9945362,0.006870674,0.978956,-0.007067974
807,0,0.11339269984850406,0.8866073001514959,0.01948370323989221,0.49796865341665975,-0.040719573797868266,0.0038109568082210317,0.9961890431917789,0.30362286476087824,0.6898215369278277,-0.7861830882464179,0.019595398,0.9804046,0.0072609372,0.9648244,0.0074694445
813,0,0.14222534010453608,0.8577746598954639,0.009348937016139813,0.46913601316062775,0.019538622923638494,0.6108684751538587,0.38913152484614133,0.3034346535847594,0.08276401858219007,0.7856957453587202,0.012176696,0.9878233,0.00015776418,0.9722431,-0.00016229459
820,0,0.08748285165490988,0.9125171483450901,0.04539355143348639,0.523878501610254,-0.09486934002149193,0.44613057007640855,0.5538694299235914,0.1386967485073093,0.2475019236596402,0.35913315736971824,0.0054965056,0.9945035,0.0068379547,0.97892326,-0.0070343157
823,0,0.11887469791035735,0.8811253020896427,0.01400170517803892,0.4924866553548065,-0.02926258218333982,0.1065576600509004,0.8934423399490996,0.20087616151819887,0.5870748336851483,-0.5201368518205632,0.012767912,0.9872321,0.0004334515,0.97165185,0.00044589862
826,0,0.17790472498728468,0.8220952750127153,0.04502832189888842,0.4334566282778791,0.09410603589988259,0.87267133995901,0.12732866004098997,0.5652375183899108,0.1790388462229613,1.4635925991624454,0.019381022,0.98061895,0.0070465617,0.9650387,0.007248913
828,0,0.13556719054946054,0.8644328094505395,0.00269078746106427,0.4757941627157033,0.005623557146510476,0.05798252234356894,0.9420174776564311,0.24945129922553033,0.6356499713924798,-0.6459144404248373,0.011050623,0.98894936,0.0012838375,0.9733691,-0.0013207046
830,0,0.19702291697318372,0.8029770830268163,0.06414651388478745,0.4143384362919801,0.13406171680235646,0.7072278260889778,0.29277217391102217,0.39979400451987857,0.01359533235292909,1.0352029494991426,0.020159682,0.97984034,0.007825222,0.9642601,0.008049933
832,0,0.14695953214533586,0.8530404678546641,0.014083129056939592,0.464401821119828,0.029432752381734966,0.640856121582164,0.359143878417836,0.3334223000130647,0.052776372153884754,0.8633439834017086,0.009076134,0.9909239,0.003258326,0.97534364,-0.0033518933
833,0,0.11598629490602548,0.8840137050939745,0.016890108182370786,0.49537505835913836,-0.03529914196074724,0.17984941554653588,0.8201505844534641,0.12758440602256338,0.5137830781895129,-0.3303595149788864,0.0073956354,0.9926044,0.004938825,0.97702414,-0.00508065
834,0,0.14538579407774083,0.8546142059222592,0.01250939098934456,0.465975559187423,0.02614375015290072,0.04026222505944187,0.9597377749405581,0.2671715965096574,0.6533702686766069,-0.6917983301458945,0.011278892,0.98872113,0.0010555685,0.9731409,-0.0010858804
836,0,0.13675434309051637,0.8632456569094836,0.003877940002120106,0.47460701017464746,0.0081046227278151,0.003205764868173001,0.996794235131827,0.3042280567009263,0.6904267288678757,-0.7877501364619188,0.012290617,0.9877094,4.384294e-05,0.97212917,-4.5101948e-05
839,0,0.1417788816572579,0.8582211183427421,0.008902478568861644,0.4695824716079059,0.018605556069365994,0.44677230054940076,0.5532276994505992,0.1393384789803015,0.24686019318664798,0.3607948163013543,0.011308443,0.98869157,0.0010260176,0.97311133,-0.001055481
843,0,0.1254252343183536,0.8745747656816464,0.0074511687700426765,0.4859361189468102,-0.01557242033900957,0.29647000639480187,0.7035299936051982,0.010963815174297398,0.3971624873412469,-0.028389054557799876,0.0036496127,0.9963504,0.0086848475,0.9807702,-0.0089342445
844,0,0.1241172969810788,0.8758827030189212,0.008759106107317463,0.487244056284085,-0.01830591767636907,0.006649227204830499,0.9933507727951695,0.30078459436426874,0.6869832665312182,-0.7788338387508563,0.0048798015,0.9951202,0.007454659,0.97954,-0.007668729
847,0,0.13277506843069561,0.8672249315693044,0.00010133465770065242,0.4785862848344682,-0.00021178233017196503,0.3293900715030735,0.6706099284969265,0.021956249933974215,0.36424242223297526,0.05685221497727669,0.011911424,0.98808855,0.00042303652,0.9725083,-0.00043518457
849,0,0.11193356510910649,0.8880664348908935,0.02094283797928978,0.4994277881560574,-0.04376906310543901,0.23471890123544617,0.7652810987645539,0.0727149203336531,0.4589135925006026,-0.1882837139901383,0.0022237096,0.99777627,0.010110751,0.98219603,-0.010401094
850,0,0.12222726759180141,0.8777727324081985,0.010649135496594853,0.4891340856733624,-0.02225594659280448,0.3701184919109716,0.6298815080890283,0.06268467034187236,0.3235140018250771,0.1623119779002618,0.02084,0.97916,0.00850554,0.9635798,0.008749788
851,0,0.18347241137464596,0.816527588625354,0.05059600828624969,0.42788894189051785,0.10574211010724144,0.34016477555432983,0.6598352244456702,0.03273095398523057,0.3534677181817189,0.0847515963780459,0.011262504,0.9887375,0.001071956,0.9731573,-0.0011027387
853,0,0.12264574573344218,0.8773542542665578,0.010230657354954084,0.48871560753172166,-0.021381356615656467,0.03052458026678756,0.9694754197332125,0.2769092413023117,0.6631079134692612,-0.7170124116392789,0.017523253,0.9824768,0.005188793,0.96689653,0.0053377957
854,0,0.08119953502630027,0.9188004649736997,0.051676868062095996,0.5301618182388635,-0.1080010312612861,0.22540574541968808,0.774594254580312,0.08202807614941118,0.4682267483163607,-0.21239864883313567,0.0101026585,0.9898974,0.0022318019,0.97431713,-0.002295891
857,0,0.08374541750867026,0.9162545824913297,0.049130985579726005,0.5276159357564936,-0.10268031536117375,0.03558776546514675,0.9644122345348533,0.2718460561039525,0.658044728270902,-0.7039020993485872,0.0018086161,0.99819136,0.010525844,0.9826111,-0.010828108
858,0,0.21295939527017205,0.787040604729828,0.08008299218177578,0.3984019579949918,0.16736783916022976,0.878840421028924,0.12115957897107599,0.5714065994598247,0.18520792729287527,1.4795664528147625,0.026194835,0.9738052,0.013860375,0.95822495,0.014258393
859,0,0.09167075344963459,0.9083292465503654,0.04120564963876168,0.5196905998155292,-0.08611691887809429,0.1963411821338737,0.8036588178661264,0.11109263943522557,0.49729131160217505,-0.2876567099826833,0.008874127,0.9911259,0.0034603337,0.97554564,-0.0035597016
860,0,0.14293824059997873,0.8570617594000213,0.010061837511582461,0.4684231126651851,0.021028534978718344,0.4022370424159511,0.5977629575840488,0.09480322084685183,0.29139545132009764,0.24547785292713134,0.00785211,0.99214786,0.0044823503,0.9765676,-0.004611067
862,0,0.08270332861710583,0.9172966713828942,0.050173074471290435,0.528658024648058,-0.10485820808523842,0.013344479635679567,0.9866555203643205,0.2940893419334197,0.6802880141003692,-0.7614975480969237,0.0026097454,0.9973903,0.009724715,0.98181003,-0.010003973
